Patrick,Bryant,41.91691624,f
Erin,Montes,58.17898989,f
Jerry,Torres,73.79346394,f
Terry,Bell,139.347076,t
Walter,Heath,131.364057,t
Paul,Valenzuela,155.3213236,t
Leslie,Potter,224.4556811,t
Robin,French,213.5922722,t
Catherine,Garcia,229.7484109,t
Todd,Nicholson,109.7546872,t
Courtney,Allen,223.172591,t
Dominique,Brandt,269.0156148,t
Leslie,Bates,88.37541932,f
Kathleen,Hood,123.2716562,t
Jacob,Williams,13.87386866,f
Mary,Mcintosh,164.9985798,t
Christine,Franco,145.3713441,t
Zachary,Hartman,293.8194973,t
Angela,Brown,180.6236926,t
David,Drake,190.8301029,t
Sarah,Roberts,155.4786639,t
Victoria,Harmon,177.2915327,t
Lisa,Whitehead,73.77932541,f
Chad,Barton,261.4782044,t
Michael,Mitchell,0.776393292,f
Robert,Randall,29.10321786,f
Bradley,Martin,267.5114108,t
Joshua,Burton,198.0253385,t
Monica,Simpson,85.30746482,f
Rebecca,Cummings,172.9983509,t
Jennifer,Roman,179.4036754,t
Rebecca,Allen,283.0553776,t
Samantha,Scott,82.19310325,f
Donna,Villegas,206.4702019,t
Christopher,Garcia,11.89135836,f
Nathan,Rice,286.493476,t
Robert,Calhoun,249.4868453,t
Rachel,Rodgers,216.0408353,t
Richard,Nelson,240.7594341,t
Christopher,Roberts,245.3514521,t
Morgan,Rodriguez,32.27670638,f
Zachary,Randolph,225.7887555,t
Eric,Contreras,288.3745891,t
Kristi,Rhodes,119.3859289,t
Kristina,Frey,80.25651015,f
Sherry,Nixon,287.3655167,t
Natasha,Davidson,246.8218988,t
William,Miller,269.679928,t
Christopher,Sellers,94.86648822,f
Michael,Graham,48.7610982,f
Margaret,Johns,161.6038394,t
Jody,Salinas,180.1989761,t
Zachary,Elliott,159.6862194,t
Jeremy,Peters,110.9582328,t
Brian,Diaz,30.15574115,f
Elizabeth,Gallegos,31.9080664,f
Brian,Gibson,75.94251268,f
Cathy,Baker,147.1006139,t
Lisa,Smith,236.5908451,t
Mitchell,Campbell,180.9556864,t
Ryan,Powers,216.6528185,t
Andrea,Moore,38.16221484,f
Zachary,Wilson,276.3569897,t
Ryan,French,62.5865192,f
Wesley,Russell,278.6145834,t
Gary,Lopez,46.32122583,f
Matthew,Baker,137.388376,t
Ronnie,Chavez,184.4054399,t
Travis,Mercer,112.4718597,t
Lee,Yang,255.9833911,t
Felicia,King,57.69285928,f
Catherine,Smith,140.357616,t
Ronald,Villegas,224.9293361,t
Sarah,Dennis,244.4096272,t
Crystal,Blair,242.319202,t
Robert,Lynch,115.5117245,t
Emily,Tucker,51.35281128,f
Darrell,Holloway,217.8399207,t
Ashley,Kent,82.97497851,f
Stephanie,Peterson,185.2136091,t
Keith,Lopez,185.5249,t
Sydney,Harris,40.63858373,f
Kenneth,Robinson,,f
Sarah,Alexander,69.9170082,f
Stephanie,Scott,21.33834022,f
John,Armstrong,31.11673603,f
Miguel,Gibbs,65.99821493,f
Amber,Hudson,236.807284,t
Kimberly,Burgess,65.40108642,f
Steve,Holloway,231.4019805,t
Clayton,Santana,260.9855337,t
Christopher,Henson,210.3469533,t
Steven,Barnes,28.35577086,f
Nicole,Ray,282.6651827,t
Regina,Lee,152.2753185,t
Taylor,Foster,77.92214881,f
Natasha,Ali,244.8883729,t
Nicole,Lawson,93.91949481,f
Diana,Hood,239.9439808,t
Pamela,Allison,247.7775261,t
Bradley,Evans,174.7647044,t
Darius,Lindsey,11.404432,f
Carolyn,Miller,10.19107213,f
Amanda,Ramos,29.46384147,f
Michael,Ramirez,102.7129163,t
Robert,Moore,147.9886361,t
Toni,Baker,263.9045078,t
Miranda,Terry,123.1922823,t
Jenna,Richardson,218.69238,t
Danielle,Buchanan,12.44346621,f
Rebecca,Allen,76.27399989,f
Haley,Sanchez,230.6731978,t
Jennifer,Burns,86.31865685,f
Melissa,Smith,107.0938677,t
Kevin,Brady,288.6177533,t
David,Stanley,57.61368388,f
Sarah,Perez,262.0976711,t
Ellen,Roberts,165.6137192,t
Daniel,Jackson,30.26122058,f
Mary,Fisher,298.7662435,t
Timothy,Cooper,42.23994953,f
Sean,Hernandez,8.030737072,f
Veronica,Adams,29.8324349,f
Perry,Moody,37.18493448,f
Colin,Dunlap,65.74855448,f
Jason,Cooley,132.7809287,t
Jennifer,Harmon,132.3505912,t
Raymond,Hernandez,265.2601917,t
Teresa,Johnson,134.3897391,t
Matthew,Davis,185.6319592,t
James,Herrera,185.6981003,t
Andre,Bennett,6.034738351,f
Jeff,Graham,130.5617949,t
Victor,Ramirez,25.78686897,f
James,Ryan,180.4020723,t
Jose,Aguilar,21.74317987,f
James,Kaiser,,f
Timothy,II,82.78643341,f
Thomas,Jones,254.2524739,t
James,Robinson,26.11202779,f
Krista,Russo,288.900487,t
Timothy,Haas,262.5959754,t
Charles,Stanley,88.00575553,f
Susan,Decker,265.6109806,t
Adam,Hanson,230.7089714,t
Terry,Lynn,164.6880301,t
Eileen,Bishop,201.6260784,t
Dwayne,Spencer,80.71472691,f
Lori,Mullins,77.27596366,f
Kaitlyn,Lucas,155.7872997,t
Patricia,Allen,290.8798184,t
Kyle,Hamilton,155.2623932,t
Jill,Lane,140.3699805,t
Lauren,Boone,141.2986263,t
Jonathan,Love,262.7911943,t
Lisa,Smith,82.40139711,f
Dawn,Burnett,183.0666754,t
Nathan,Beck,99.50296151,f
Patricia,Gonzalez,230.2715343,t
Sheila,Watkins,262.2190383,t
Leon,Sharp,153.3704197,t
James,Jones,28.33170057,f
Richard,May,291.9126191,t
Martin,Terry,63.13713822,f
Jordan,Singleton,151.0014632,t
Sabrina,Bond,57.70643102,f
Erica,Weaver,182.9458108,t
Bethany,Rodriguez,55.9226383,f
Michael,Bishop,66.98717931,f
John,Morrison,235.3368749,t
Emily,Robbins,271.5342031,t
Anthony,Dixon,,f
Jennifer,Tate,28.15859717,f
Stephanie,Miller,224.1368269,t
Kari,Jones,135.4549426,t
Steven,White,42.01380472,f
Marissa,Medina,242.0194492,t
Micheal,Oconnor,145.9211293,t
Ashley,Gray,76.4537488,f
Jessica,Vargas,5.869157416,f
Katie,Larson,179.2680497,t
Jenny,Reyes,139.759219,t
Thomas,Burns,220.9181608,t
Emily,Schroeder,29.27311318,f
Richard,Todd,84.81435104,f
Isaac,Roach,163.9584852,t
Paul,Smith,108.5274909,t
Erik,Morris,203.6333152,t
Kelsey,Morrow,58.04051332,f
Annette,Jordan,279.7477757,t
Helen,Obrien,285.1529004,t
Vanessa,Bush,187.2430362,t
Daniel,Moore,112.3867858,t
Katherine,Richmond,103.0069034,t
Ashlee,Williams,267.9744368,t
Patricia,Banks,14.9815607,f
Kristen,Brooks,8.646153934,f
Eddie,Hendrix,,f
Emily,Gonzalez,299.8494713,t
James,Lam,174.1483952,t
Bryan,Reynolds,89.4551695,f
Jesse,Hill,120.5118518,t
Brandy,Adams,169.008938,t
Glenn,Cowan,0.599498051,f
Gregory,Ramos,286.6784338,t
Stefanie,Carson,286.6816377,t
Kaitlin,Holland,19.87752366,f
Rebecca,Mitchell,191.020344,t
Alexander,Walsh,41.71646312,f
Christopher,Gomez,134.9964732,t
Amy,Ramsey,17.874826,f
Frank,Anthony,235.9914924,t
Lori,Peters,191.7636538,t
Sheila,Armstrong,149.8830422,t
Arthur,Chan,104.4335124,t
Debra,Sanchez,297.0212688,t
Brett,Murphy,43.27833999,f
Christopher,Walls,211.6651983,t
Sandra,Bowman,96.03417164,f
Anna,Gonzalez,11.48859482,f
Amy,Collier,69.217917,f
Anthony,Jones,298.6007539,t
Kristin,Brown,20.19448209,f
Edward,Ruiz,187.5647865,t
Margaret,Bolton,174.5153249,t
David,Olson,147.0401305,t
Connor,Reynolds,265.2789338,t
Bradley,Santana,227.6997801,t
Sheila,Newton,168.5554334,t
Teresa,Shah,101.6239193,t
Dana,Callahan,50.52947048,f
Mitchell,Smith,241.323231,t
Stephanie,Watts,170.8624816,t
Brent,Hayden,233.1669139,t
Joseph,Hill,35.91581475,f
David,Roberts,11.85830697,f
Mark,Ramirez,13.1105752,f
Maria,Gonzalez,260.9153554,t
Jessica,Lewis,77.7159283,f
Ashley,Campbell,23.37817528,f
Thomas,Terrell,142.9623047,t
Catherine,Williams,201.161579,t
Kelly,Snyder,145.0720916,t
Ronald,Scott,129.8596803,t
Randall,Hill,52.35347544,f
Daniel,Raymond,181.9187609,t
Nicholas,Williams,150.4503842,t
Patrick,Roth,209.0529579,t
April,Madden,76.33322232,f
Jessica,Harris,24.09035617,f
Jared,Haney,118.0875678,t
Jamie,Harding,118.5125307,t
Randall,Hall,259.9977721,t
Luis,Hart,123.2748737,t
Wendy,Grimes,281.9905561,t
Sarah,Duran,21.03394651,f
Alexandra,Harris,9.059357757,f
Carol,Rose,127.7563365,t
Rachel,Walker,187.7617488,t
Caitlin,Franklin,263.5037463,t
Michael,Ramos,92.19530949,f
Charles,Palmer,2.627781407,f
Penny,Richards,255.4442721,t
Adam,Clark,89.16596865,f
James,Turner,223.3339258,t
Brandon,Nguyen,102.3886839,t
Alexander,Bryan,30.91178884,f
Sharon,Gross,281.4170425,t
Benjamin,Bonilla,110.8501643,t
Paula,Woodward,236.6853816,t
Karen,Carr,296.6228455,t
Megan,Bell,255.9803006,t
Ashley,Vance,32.46510198,f
William,Fernandez,190.367423,t
Amy,Davis,129.7665878,t
Christopher,Garcia,151.1443314,t
Brian,Houston,113.4423623,t
George,Compton,44.00326281,f
Noah,Gilmore,151.8729928,t
Jeff,Gonzalez,247.0727957,t
Jennifer,Nguyen,274.371899,t
Eric,Hernandez,196.4261878,t
Jonathan,Hill,78.97923659,f
Kayla,Porter,149.9248442,t
Melissa,Davenport,143.690402,t
Diane,Martin,82.78471873,f
Kendra,Mckinney,153.3320407,t
Sarah,Perez,282.8912648,t
Stephanie,Delgado,258.3992223,t
Randy,Williams,81.28386961,f
Amy,Carroll,71.3472375,f
Yolanda,Lee,170.6483859,t
Nicole,Moore,191.8882257,t
Elizabeth,Davis,255.3948678,t
Sarah,Johnson,243.4794231,t
Jared,Walker,115.31378,t
Miranda,Hardin,162.9481205,t
Courtney,Hurst,39.86172345,f
Brooke,Cook,180.3757566,t
Brenda,Jackson,112.5014744,t
Paul,Thomas,123.6546875,t
Jennifer,Acevedo,40.3540795,f
Sarah,Mason,253.8629646,t
Christopher,Alexander,26.18282609,f
Wanda,Douglas,102.9922626,t
Beth,Carter,83.98169128,f
Jennifer,Walker,170.0301242,t
Rachel,Jones,231.3332955,t
Wanda,Miller,137.274944,t
Derek,Garner,200.6690595,t
Christina,Allen,172.7675788,t
Karen,Warner,146.7479359,t
Alisha,Henderson,258.3883839,t
Gregory,Perkins,38.17957663,f
Ryan,Thompson,191.9675092,t
James,Caldwell,245.4447437,t
Robert,Gregory,211.5653631,t
Tom,Bell,223.245748,t
David,Farmer,167.9756509,t
Melanie,Smith,33.41901265,f
Michael,Ryan,41.90111282,f
Monica,Atkins,50.12989235,f
Timothy,Phillips,60.63177629,f
Brent,Maddox,174.7894413,t
Micheal,Price,99.40916648,f
Kimberly,Fox,75.29031179,f
Briana,Sanchez,191.3637927,t
Justin,Roth,63.26537976,f
Michael,Perez,48.76077328,f
Edward,Manning,158.9234209,t
Lauren,Scott,115.9221252,t
Kevin,Vargas,167.4878662,t
Patrick,Snyder,135.0453943,t
Connor,Navarro,93.74528605,f
Robert,Wilcox,138.780924,t
Lauren,Evans,156.5033762,t
Christopher,Garza,288.7422467,t
Thomas,Pena,16.62662679,f
Kelly,Young,296.0984744,t
Erin,Vance,105.2330032,t
Catherine,Nguyen,32.31777016,f
Jeremy,Wong,124.4458699,t
Robert,Fitzgerald,46.92950136,f
Elizabeth,Jennings,29.46426982,f
James,Cobb,71.52647558,f
Lori,Mcbride,10.23351352,f
Daniel,Hobbs,70.98225058,f
William,Moses,30.74661667,f
Michael,Francis,32.28598424,f
Kevin,Chapman,134.061487,t
Mark,Allen,177.349129,t
Lauren,Fisher,101.353741,t
Matthew,Wilkinson,233.2713066,t
Chad,Hanson,276.8335688,t
Cynthia,Atkins,111.312648,t
Jodi,Meyer,219.0542366,t
John,Dixon,168.0884898,t
Wanda,Dunn,129.7399417,t
Sarah,Chang,172.0045886,t
Matthew,Lee,107.3259428,t
Nichole,Ellis,77.70976176,f
Derek,Adams,153.9316382,t
Sara,Tran,180.1610515,t
Gary,Jones,263.6305882,t
Julie,Robbins,180.9502903,t
Mark,King,281.226683,t
Mark,Sharp,127.8966888,t
Bianca,Jones,86.71330828,f
Melanie,Johnson,248.8382773,t
Carly,Young,134.5651897,t
Elizabeth,Martin,148.6698077,t
Nicole,Rogers,82.95469821,f
Mary,Jackson,119.6187558,t
Renee,Carney,65.33904499,f
Gregory,Wheeler,168.6421913,t
Thomas,Vargas,199.7015259,t
Justin,Mcguire,160.6161769,t
Shawn,Hamilton,81.28868068,f
Robert,Mercer,123.5275035,t
Sean,Gonzalez,141.2344653,t
Steven,Powell,7.945673813,f
Alexander,Jones,264.995856,t
Jeff,Smith,6.12140005,f
Alison,Morris,23.83451483,f
Douglas,Kemp,138.1517055,t
April,Martinez,283.1555515,t
Allison,Alvarez,227.2866331,t
Cheyenne,Richards,270.5970023,t
Meghan,Lynch,75.6325927,f
David,Gomez,30.73722001,f
Adam,Lee,266.0506834,t
Michael,Parsons,270.2354087,t
Stephen,Bennett,163.5792146,t
Jose,Lyons,96.12639818,f
Samantha,Cantrell,175.7545202,t
Glenda,Carlson,32.76261139,f
Glenn,Thornton,78.20738876,f
Tanya,Ward,50.83125368,f
Matthew,Wright,131.8286787,t
Doris,Jackson,137.7995619,t
Jose,Clark,261.062353,t
Amber,Cabrera,142.0125422,t
Travis,Valdez,57.5389366,f
Deborah,Smith,117.1826793,t
Carmen,Murillo,135.9012344,t
Justin,Long,296.3328396,t
Meghan,Clark,203.1394597,t
Diane,Hall,153.1597541,t
Thomas,Barnett,274.2180919,t
Cathy,Hall,118.6398903,t
Robert,Keith,216.7924806,t
Claudia,Lawson,79.90562522,f
Gabriel,Hall,21.22090616,f
Chelsea,Cunningham,156.0483089,t
Anthony,Jackson,9.029249741,f
Deanna,Taylor,130.8159347,t
Teresa,Miller,48.06894839,f
Joseph,Oconnor,90.56989023,f
Michael,Simmons,246.6452741,t
Kimberly,Martinez,269.7800069,t
Lori,Serrano,139.6916121,t
Richard,Wilkins,87.76455915,f
Rhonda,Mills,155.0753087,t
Jessica,Robinson,242.9194094,t
Anita,Velez,90.80704331,f
Brittany,Bauer,150.847608,t
James,Hernandez,199.8448181,t
James,Bishop,110.2536015,t
Joseph,Chase,239.2186448,t
Lisa,Flores,256.0596954,t
Matthew,Hayes,293.0747004,t
Michelle,Norton,217.4378183,t
Alyssa,Phillips,270.0372546,t
Heather,Mendoza,281.8209247,t
Lisa,Quinn,5.820093319,f
Joe,Le,146.4288046,t
Heather,Valenzuela,45.09060062,f
Christine,Herman,101.1666687,t
Luke,Saunders,245.3573393,t
Lisa,Bailey,155.4871918,t
Ryan,Kelly,172.5605435,t
Julie,White,48.52261349,f
Travis,Bowman,31.52316101,f
Kelsey,Mccann,171.0049096,t
Elizabeth,Brewer,159.7550694,t
Deborah,Valencia,140.1469565,t
Joseph,Barry,66.72941941,f
James,Holmes,208.5365427,t
Samantha,Stephenson,214.7712873,t
Michelle,Holt,162.3118935,t
Rachael,Gardner,133.7689666,t
Emily,Goodman,104.2020989,t
April,Allen,212.7030844,t
Omar,Nelson,142.1237487,t
Deborah,Cherry,122.8714103,t
Shane,Ford,128.2253422,t
Allison,Moore,287.0397494,t
Chad,Mendoza,128.7230831,t
Adam,Reyes,210.660893,t
Donna,Olson,237.3154639,t
Robert,Wilkerson,18.44882541,f
Michael,Mack,44.310175,f
Matthew,Woodward,230.3623855,t
Hannah,Sparks,75.75588754,f
Rebecca,Guzman,266.1974194,t
Chad,Gonzalez,21.71014184,f
Gina,Lawson,209.6483845,t
Erin,Dawson,109.5227016,t
John,Hunter,147.0547345,t
Dwayne,Nguyen,44.0068408,f
Nicole,Floyd,37.11677495,f
Gina,Morton,8.316165245,f
David,Blair,146.4314388,t
Mark,Mccarty,92.92142229,f
Alicia,Fleming,167.1786107,t
Tara,Brennan,74.42711352,f
Sherry,Perez,67.13586315,f
Michael,Cervantes,50.97141938,f
Tyler,Faulkner,201.4060949,t
Andrew,Martinez,171.875415,t
James,Young,288.0396797,t
Joanna,Stanley,131.1020174,t
Christina,Mosley,174.5518188,t
Paul,III,161.7104109,t
Michael,Lee,279.106942,t
Benjamin,Lewis,296.8118486,t
Melanie,Acosta,273.3364583,t
Ian,Riley,212.3977786,t
Jennifer,Gay,248.8920142,t
Andrew,Herring,11.73839127,f
Lauren,Green,129.6571971,t
Dawn,Duffy,54.28240155,f
Timothy,Ho,229.0065048,t
Ashley,Mendez,112.3633537,t
James,Bond,213.8404014,t
Cody,Horn,280.4287316,t
Emily,Bass,2.267674839,f
Julia,Boyd,54.69341531,f
Anna,Lee,206.5289609,t
Amy,Wood,31.03991579,f
Patrick,Elliott,232.4798838,t
Michelle,Miles,104.3063511,t
Jenny,Martin,28.45901277,f
Taylor,Carter,186.6762771,t
Nicholas,Steele,187.8096434,t
Bonnie,Reed,257.6894148,t
Tonya,Carter,65.05790903,f
Allison,Patterson,274.882558,t
Gabriel,Cooper,200.1558758,t
Cindy,Ward,68.85641269,f
Brooke,Owens,149.2059461,t
Matthew,Blake,4.06458047,f
Krystal,Jackson,67.38695805,f
Eric,Phelps,240.8897161,t
Samuel,Cook,172.1054695,t
Pamela,Stein,199.0978775,t
Allison,Brown,33.29299156,f
Taylor,Williams,13.62390908,f
Laura,Carroll,261.6022136,t
Connor,Robinson,245.8554383,t
Shelby,Johnson,240.0443296,t
Andrew,Mora,18.60199734,f
Ethan,Pacheco,259.0365461,t
Jeremy,Webb,98.31405644,f
Damon,Garrett,244.8654683,t
Kimberly,Stanley,175.0957212,t
Bryce,Grant,17.15408329,f
Bethany,Woods,272.5716629,t
Emily,Frye,66.17386403,f
Gregory,Horn,,f
Barry,Sullivan,258.7525531,t
Jeremiah,Ayala,163.5453042,t
Holly,Johnson,296.6791256,t
Teresa,Molina,286.516233,t
Sarah,Taylor,265.8694817,t
Kimberly,Howard,85.43939931,f
Kimberly,Little,264.8900668,t
Nancy,Hart,207.2431681,t
Nicole,Perkins,165.0090561,t
Brandon,Olson,222.4152627,t
Richard,Bush,77.53704513,f
Bryan,Evans,192.6410081,t
Monica,Watson,3.361441343,f
Curtis,Fleming,274.30965,t
Crystal,Sosa,216.8617671,t
Eugene,Morris,202.5620068,t
Logan,Bailey,288.6314867,t
Brandi,Bauer,132.9215194,t
Jasmine,Walters,268.1388358,t
Luke,Allison,187.8207039,t
Christopher,Brooks,57.81340573,f
Vanessa,Riley,180.4069737,t
Scott,Young,99.92058008,f
Thomas,May,203.6202471,t
Pam,Villegas,179.0291469,t
Amy,Sims,114.9768422,t
Zachary,Graham,141.835196,t
James,Chan,243.2899217,t
Felicia,Archer,138.4473659,t
Kimberly,Brady,288.7460477,t
Terri,Perez,19.14837929,f
Jonathan,Barker,5.657865331,f
Courtney,Brooks,149.494119,t
Gabriel,Lowe,93.90576332,f
Christopher,White,66.60014486,f
Sandra,Murphy,95.58251089,f
Jessica,Krueger,10.90841176,f
Jonathon,Burns,249.3961932,t
Mary,Miller,273.9394908,t
Colin,Rodriguez,180.2598848,t
Joshua,Rice,146.685027,t
Gregory,Cruz,110.0635889,t
Olivia,Rivera,291.240185,t
Jessica,Larsen,7.576754464,f
Troy,Byrd,36.73825253,f
Matthew,Rogers,185.3667095,t
Sandra,Steele,214.8657394,t
Lucas,Price,106.1210278,t
Faith,Scott,188.2647735,t
James,Fox,282.4344141,t
Lisa,Summers,155.0512496,t
Raymond,Perry,275.8859259,t
Edward,Little,162.4717521,t
Donald,Sanchez,,f
Nicole,Casey,144.9653271,t
Christopher,Hansen,265.1736476,t
John,Mays,120.530065,t
Monique,Marshall,63.9607675,f
David,Fernandez,17.63676685,f
Jo,Smith,202.3095996,t
Larry,Carlson,278.092605,t
Sherry,Scott,67.58767704,f
Jennifer,Harris,268.8755967,t
Nicolas,Singleton,9.659905481,f
Debra,Adams,52.22049871,f
James,Kirby,224.191157,t
Ronald,Jones,270.5086503,t
Amy,Mcdonald,297.9773801,t
Kimberly,Matthews,55.12712205,f
Paul,Floyd,74.01318559,f
Steve,Brown,182.0323787,t
David,Shaw,83.65951376,f
Patricia,Hamilton,123.409219,t
Christopher,Erickson,59.07931353,f
Mackenzie,Hill,6.620988423,f
Charles,Pham,97.96401358,f
Tony,King,18.27327773,f
Edward,James,92.87861731,f
Colleen,Lee,63.10044603,f
Bethany,Floyd,86.42994032,f
Carol,Schroeder,33.69227955,f
Bonnie,Peterson,297.4653224,t
Michael,Anderson,256.3898121,t
Sheri,Dorsey,189.7981441,t
Savannah,Mendoza,91.07261796,f
Douglas,Watson,274.4787465,t
Ronald,Ward,57.77908919,f
Kenneth,Villarreal,274.2187269,t
Tiffany,Robinson,228.7978951,t
Patrick,Swanson,161.2557332,t
Jocelyn,Rogers,24.17428437,f
Danny,Perez,182.255044,t
Rachel,Gregory,265.0416523,t
Scott,Welch,231.8302149,t
Adam,Jackson,232.9420717,t
Kyle,Novak,12.08319607,f
Matthew,Allen,168.4554827,t
Shannon,Allen,172.2771141,t
Whitney,Harris,58.43100673,f
Scott,Morrison,180.7621217,t
Jessica,Schmidt,261.6986671,t
Kristi,Taylor,271.1229328,t
Joan,Garcia,287.3891521,t
Shane,Evans,277.5094559,t
Jody,Fox,154.8859173,t
Shawn,Jacobs,132.7802032,t
Heather,Ray,113.0976257,t
Mary,Aguirre,112.6553767,t
Scott,Williams,80.32818684,f
Ryan,Cole,248.4882669,t
Melody,Savage,114.3904753,t
Lori,Reese,97.72751844,f
Nina,Parker,25.48969257,f
Tamara,Taylor,123.1774351,t
Mark,Salinas,65.60168668,f
Thomas,Blankenship,132.7947467,t
Traci,Rice,286.0928823,t
Angela,Cox,42.33721435,f
Janet,Young,13.80917322,f
Francisco,Johnston,112.1605744,t
William,Russell,264.6237189,t
Alexander,Harrington,149.1436898,t
David,Mendoza,93.99806835,f
Christine,Lee,213.6602036,t
Michelle,Johnson,175.7431073,t
Kelsey,Nelson,236.7676413,t
Diane,Thompson,89.95575753,f
Tara,Smith,278.1214905,t
Marcus,Santiago,116.1191313,t
Laura,Bean,33.82522532,f
Michelle,Navarro,246.3117979,t
Lisa,Good,76.55786256,f
Miranda,Knapp,129.5066529,t
Christopher,Smith,166.1434114,t
Victoria,Miller,273.4850231,t
Sarah,Hogan,213.8475987,t
Dawn,Robertson,48.79191224,f
William,Jenkins,113.0602911,t
Pam,Thompson,173.7231638,t
Stephen,Berry,42.77281935,f
Mark,Young,282.6498589,t
Anthony,Valdez,185.3727205,t
Elizabeth,Salinas,154.2643569,t
Michael,Robinson,182.4719536,t
Gregory,Buck,96.18391441,f
Sydney,Alexander,219.3532551,t
Janet,Rubio,204.4810593,t
Thomas,Ferguson,256.3043923,t
Vincent,Leblanc,94.02821568,f
Justin,Martinez,47.48296529,f
Rhonda,Adams,116.7325872,t
Lisa,Martin,183.7259618,t
David,Medina,280.9491886,t
Karen,Mckee,44.78343428,f
Lisa,Cantrell,19.21140291,f
Anna,Guzman,124.8230491,t
Daniel,Carroll,51.93399201,f
Erin,Garcia,74.56574506,f
Jennifer,Scott,158.6927265,t
Jacqueline,Robinson,190.5709325,t
Bridget,Santos,169.3812148,t
Candace,Soto,19.6729944,f
Felicia,Myers,38.15792611,f
Grace,Adams,58.41307704,f
Micheal,Wong,10.75000843,f
Jordan,Knight,119.9985057,t
Justin,Wright,142.132241,t
James,Holt,115.368229,t
Anthony,Cooke,270.5319155,t
Jennifer,Jacobson,55.44015055,f
Geoffrey,Franklin,140.2803006,t
Rodney,Lozano,243.3479219,t
Darlene,Lewis,135.1626097,t
Robin,Barry,286.1402134,t
Morgan,Garcia,133.5790703,t
Michael,Rivas,71.92008045,f
Ellen,Branch,185.5703941,t
Kathleen,Castro,20.39892737,f
Donald,Wallace,53.65062447,f
Alexandra,Haynes,260.7602147,t
Stacy,Carrillo,188.6885584,t
Jennifer,Henry,24.06993431,f
Daniel,Mathis,116.0820882,t
Tyler,West,254.4736617,t
Michael,Waller,170.976742,t
Christopher,Graham,126.9283868,t
Mark,Hernandez,80.48163941,f
Kathy,Edwards,82.26788496,f
David,II,213.8107444,t
Tracey,Garcia,136.7308142,t
Stephanie,Underwood,69.43177519,f
Shane,Williams,281.8903101,t
Joseph,Reed,42.3818884,f
Elizabeth,Martin,140.0494611,t
David,Martin,221.0429141,t
Stephanie,Arnold,181.2768702,t
Rebecca,Richardson,4.380505829,f
Danielle,Johnson,105.6723996,t
Jose,Howe,158.2429468,t
Robert,Robinson,170.8627456,t
Danny,Hart,70.48423297,f
Robin,Booth,34.2572087,f
Kristin,Perry,20.68151609,f
Matthew,Peterson,192.7404829,t
Jodi,Griffin,278.9346536,t
Miguel,Lopez,128.0211065,t
Shelly,Gross,184.5451242,t
Candace,Lopez,54.07631389,f
Ronald,Williams,153.3547677,t
Marcia,Morgan,120.5057825,t
Erica,Campbell,100.2705845,t
Anna,Green,240.628503,t
Kimberly,Howell,207.2217108,t
Michelle,Hamilton,57.90941988,f
Tami,Ferguson,225.8070777,t
Cynthia,Santana,166.3523842,t
Seth,Johnston,110.2678595,t
Alexis,Reynolds,211.4734105,t
Elizabeth,Schneider,33.96428539,f
Jerry,Padilla,279.7193526,t
Martin,Miles,290.6226139,t
Karen,Williams,290.9160996,t
Amy,Barnes,165.9279066,t
Christopher,West,137.4731704,t
Kirsten,Cole,41.93668355,f
Jane,Cunningham,118.3754226,t
Leonard,Hess,35.82037483,f
Adam,Rhodes,13.3526083,f
Derek,Richardson,95.67655498,f
Sarah,Faulkner,168.6353496,t
Steven,Fuller,106.339314,t
Cheyenne,Ruiz,127.1035458,t
Rachel,Romero,285.2024857,t
Greg,Baker,177.1691724,t
Ivan,Nixon,286.6165676,t
Tonya,Gonzalez,243.4519443,t
Alan,Perez,150.2335151,t
Edwin,Wilson,193.8749928,t
Micheal,Burgess,137.9824708,t
Zachary,Miller,171.0839156,t
Scott,Moreno,111.0238035,t
George,Young,72.09372191,f
Charles,Taylor,135.5468061,t
Mario,Browning,173.4239245,t
Sandra,Hayes,131.195396,t
Timothy,Perkins,250.939116,t
Christine,Lopez,214.0564056,t
Julia,Morton,240.2050847,t
Gabriel,Hamilton,126.5568206,t
Zachary,Santos,146.4956654,t
Christina,Patton,148.6627083,t
John,Brandt,283.4653076,t
Joseph,Gonzalez,20.55745007,f
Kim,Townsend,129.0360445,t
Ethan,Valenzuela,54.05378344,f
Nathan,Leon,254.2959365,t
Kathleen,Hayes,226.5866588,t
Craig,Garcia,154.669493,t
Jeremiah,Griffin,95.90167374,f
Emily,Parsons,213.6395341,t
Paul,Kennedy,12.86805538,f
Theresa,Lynch,275.5059689,t
David,Wells,182.491882,t
Joshua,Davis,52.95831084,f
Amy,Powers,40.64783276,f
Kimberly,Miller,189.5888109,t
Debbie,Harvey,104.9806237,t
James,Martin,64.25213501,f
Scott,Saunders,273.2318059,t
David,Smith,215.6096045,t
Danielle,Lee,101.3250417,t
Benjamin,Evans,57.97902796,f
Samantha,Lynch,289.1184179,t
Jeffery,Russell,135.9650655,t
Megan,Roberts,237.9306276,t
Rachel,Hernandez,125.9323584,t
Lisa,Ramirez,189.2702383,t
Alyssa,Hammond,188.5826264,t
Anthony,Gibson,100.7962623,t
Roger,Quinn,88.61484447,f
Tyler,Love,,f
Nicholas,Henry,293.6931305,t
Cynthia,Burnett,48.84605107,f
Kathryn,Watts,281.4384173,t
Roger,Fletcher,287.9695812,t
Rebecca,Arias,259.8985263,t
